Provinsi,Komoditas,Tahun,Luas Panen,Produksi
NUSA TENGGARA BARAT,Ubi Jalar,2011,954.0,11970.0
NUSA TENGGARA BARAT,Ubi Jalar,2012,1100.0,13232.0
NUSA TENGGARA BARAT,Ubi Jalar,2013,866.0,11335.0
NUSA TENGGARA BARAT,Ubi Jalar,2014,1082.0,19015.0
NUSA TENGGARA BARAT,Ubi Jalar,2015,1120.0,19024.0
NUSA TENGGARA TIMUR,Ubi Jalar,1993,11893.0,82659.0
NUSA TENGGARA TIMUR,Ubi Jalar,1994,12596.0,85152.0
NUSA TENGGARA TIMUR,Ubi Jalar,1995,11955.0,93315.0
NUSA TENGGARA TIMUR,Ubi Jalar,1996,11020.0,82759.0
NUSA TENGGARA TIMUR,Ubi Jalar,1997,14505.0,81145.0
NUSA TENGGARA TIMUR,Ubi Jalar,1998,8783.0,66644.0
NUSA TENGGARA TIMUR,Ubi Jalar,1999,9420.0,74360.0
NUSA TENGGARA TIMUR,Ubi Jalar,2000,19870.0,156394.0
NUSA TENGGARA TIMUR,Ubi Jalar,2001,16684.0,147056.0
NUSA TENGGARA TIMUR,Ubi Jalar,2002,16667.0,133066.0
NUSA TENGGARA TIMUR,Ubi Jalar,2003,10948.0,86692.0
NUSA TENGGARA TIMUR,Ubi Jalar,2004,16257.0,126406.0
NUSA TENGGARA TIMUR,Ubi Jalar,2005,12930.0,99748.0
NUSA TENGGARA TIMUR,Ubi Jalar,2006,14480.0,111279.0
NUSA TENGGARA TIMUR,Ubi Jalar,2007,12940.0,102375.0
NUSA TENGGARA TIMUR,Ubi Jalar,2008,13437.0,107316.0
NUSA TENGGARA TIMUR,Ubi Jalar,2009,12902.0,103635.0
NUSA TENGGARA TIMUR,Ubi Jalar,2010,14963.0,121284.0
NUSA TENGGARA TIMUR,Ubi Jalar,2011,15781.0,129728.0
NUSA TENGGARA TIMUR,Ubi Jalar,2012,18604.0,151864.0
NUSA TENGGARA TIMUR,Ubi Jalar,2013,9992.0,78944.0
NUSA TENGGARA TIMUR,Ubi Jalar,2014,8177.0,60032.0
NUSA TENGGARA TIMUR,Ubi Jalar,2015,8701.0,60746.0
PAPUA,Ubi Jalar,1993,13308.0,114464.0
PAPUA,Ubi Jalar,1994,10610.0,92438.0
PAPUA,Ubi Jalar,1995,35330.0,331242.0
PAPUA,Ubi Jalar,1996,31186.0,287641.0
PAPUA,Ubi Jalar,1997,1574.0,229538.0
PAPUA,Ubi Jalar,1998,24667.0,218322.0
PAPUA,Ubi Jalar,1999,11105.0,95246.0
PAPUA,Ubi Jalar,2000,32859.0,281077.0
PAPUA,Ubi Jalar,2001,30754.0,283628.0
PAPUA,Ubi Jalar,2002,26507.0,257297.0
PAPUA,Ubi Jalar,2003,52387.0,512427.0
PAPUA,Ubi Jalar,2004,29705.0,298543.0
PAPUA,Ubi Jalar,2005,27559.0,273876.0
PAPUA,Ubi Jalar,2006,29167.0,290424.0
PAPUA,Ubi Jalar,2007,30634.0,306804.0
PAPUA,Ubi Jalar,2008,34028.0,337096.0
PAPUA,Ubi Jalar,2009,35028.0,343325.0
PAPUA,Ubi Jalar,2010,34670.0,349134.0
PAPUA,Ubi Jalar,2011,34413.0,348438.0
PAPUA,Ubi Jalar,2012,33071.0,345095.0
PAPUA,Ubi Jalar,2013,30980.0,405520.0
PAPUA,Ubi Jalar,2014,33041.0,411893.0
PAPUA,Ubi Jalar,2015,36091.0,446925.0
PAPUA BARAT,Ubi Jalar,1993,0.0,0.0
PAPUA BARAT,Ubi Jalar,1994,0.0,0.0
PAPUA BARAT,Ubi Jalar,1995,0.0,0.0
PAPUA BARAT,Ubi Jalar,1996,0.0,0.0
PAPUA BARAT,Ubi Jalar,1997,0.0,0.0
PAPUA BARAT,Ubi Jalar,1998,0.0,0.0
PAPUA BARAT,Ubi Jalar,1999,0.0,0.0
PAPUA BARAT,Ubi Jalar,2000,0.0,0.0
PAPUA BARAT,Ubi Jalar,2001,0.0,0.0
PAPUA BARAT,Ubi Jalar,2002,0.0,0.0
PAPUA BARAT,Ubi Jalar,2003,0.0,0.0
PAPUA BARAT,Ubi Jalar,2004,0.0,0.0
PAPUA BARAT,Ubi Jalar,2005,1991.0,19543.0
PAPUA BARAT,Ubi Jalar,2006,2167.0,21375.0
PAPUA BARAT,Ubi Jalar,2007,1874.0,18702.0
PAPUA BARAT,Ubi Jalar,2008,1524.0,15340.0
PAPUA BARAT,Ubi Jalar,2009,1044.0,10599.0
PAPUA BARAT,Ubi Jalar,2010,1039.0,10557.0
PAPUA BARAT,Ubi Jalar,2011,1018.0,10410.0
PAPUA BARAT,Ubi Jalar,2012,1029.0,10647.0
PAPUA BARAT,Ubi Jalar,2013,1343.0,14901.0
PAPUA BARAT,Ubi Jalar,2014,1080.0,11826.0
PAPUA BARAT,Ubi Jalar,2015,1157.0,13101.0
RIAU,Ubi Jalar,1993,1896.0,13264.0
RIAU,Ubi Jalar,1994,2182.0,15620.0
RIAU,Ubi Jalar,1995,1684.0,13273.0
RIAU,Ubi Jalar,1996,1442.0,11296.0
RIAU,Ubi Jalar,1997,1191.0,12473.0
RIAU,Ubi Jalar,1998,1617.0,12540.0
RIAU,Ubi Jalar,1999,1317.0,10329.0
RIAU,Ubi Jalar,2000,1738.0,13577.0
RIAU,Ubi Jalar,2001,1449.0,11254.0
RIAU,Ubi Jalar,2002,1179.0,9178.0
RIAU,Ubi Jalar,2003,1446.0,11299.0
RIAU,Ubi Jalar,2004,1460.0,11390.0
RIAU,Ubi Jalar,2005,1375.0,10848.0
RIAU,Ubi Jalar,2006,1413.0,11123.0
RIAU,Ubi Jalar,2007,1627.0,12814.0
RIAU,Ubi Jalar,2008,1429.0,11330.0
RIAU,Ubi Jalar,2009,1230.0,9736.0
RIAU,Ubi Jalar,2010,1252.0,9967.0
RIAU,Ubi Jalar,2011,1203.0,9912.0
RIAU,Ubi Jalar,2012,1137.0,9424.0
RIAU,Ubi Jalar,2013,1028.0,8462.0
RIAU,Ubi Jalar,2014,981.0,8038.0
RIAU,Ubi Jalar,2015,793.0,6562.0
SULAWESI BARAT,Ubi Jalar,1993,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1994,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1995,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1996,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1997,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1998,0.0,0.0
SULAWESI BARAT,Ubi Jalar,1999,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2000,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2001,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2002,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2003,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2004,0.0,0.0
SULAWESI BARAT,Ubi Jalar,2005,849.0,9475.0
SULAWESI BARAT,Ubi Jalar,2006,573.0,6194.0
SULAWESI BARAT,Ubi Jalar,2007,846.0,9304.0
SULAWESI BARAT,Ubi Jalar,2008,1442.0,15895.0
SULAWESI BARAT,Ubi Jalar,2009,1430.0,15756.0
SULAWESI BARAT,Ubi Jalar,2010,1395.0,15666.0
SULAWESI BARAT,Ubi Jalar,2011,1805.0,20455.0
SULAWESI BARAT,Ubi Jalar,2012,1483.0,16589.0
SULAWESI BARAT,Ubi Jalar,2013,803.0,11486.0
SULAWESI BARAT,Ubi Jalar,2014,531.0,5880.0
SULAWESI BARAT,Ubi Jalar,2015,755.0,8749.0
SULAWESI SELATAN,Ubi Jalar,1993,9059.0,74481.0
SULAWESI SELATAN,Ubi Jalar,1994,8372.0,62006.0
SULAWESI SELATAN,Ubi Jalar,1995,9948.0,89431.0
SULAWESI SELATAN,Ubi Jalar,1996,10877.0,100407.0
SULAWESI SELATAN,Ubi Jalar,1997,40885.0,77721.0
SULAWESI SELATAN,Ubi Jalar,1998,9482.0,80722.0
SULAWESI SELATAN,Ubi Jalar,1999,8322.0,72696.0
SULAWESI SELATAN,Ubi Jalar,2000,8544.0,73357.0
SULAWESI SELATAN,Ubi Jalar,2001,9155.0,80422.0
SULAWESI SELATAN,Ubi Jalar,2002,8177.0,77698.0
SULAWESI SELATAN,Ubi Jalar,2003,5748.0,61789.0
SULAWESI SELATAN,Ubi Jalar,2004,6906.0,76496.0
SULAWESI SELATAN,Ubi Jalar,2005,4890.0,53513.0
SULAWESI SELATAN,Ubi Jalar,2006,5029.0,54303.0
SULAWESI SELATAN,Ubi Jalar,2007,5549.0,58819.0
SULAWESI SELATAN,Ubi Jalar,2008,6235.0,66546.0
SULAWESI SELATAN,Ubi Jalar,2009,5370.0,68372.0
SULAWESI SELATAN,Ubi Jalar,2010,5058.0,57513.0
SULAWESI SELATAN,Ubi Jalar,2011,5391.0,66946.0
SULAWESI SELATAN,Ubi Jalar,2012,6774.0,94474.0
SULAWESI SELATAN,Ubi Jalar,2013,4809.0,70767.0
SULAWESI SELATAN,Ubi Jalar,2014,5082.0,78275.0
SULAWESI SELATAN,Ubi Jalar,2015,4717.0,71681.0
SULAWESI TENGAH,Ubi Jalar,1993,10588.0,78479.0
SULAWESI TENGAH,Ubi Jalar,1994,4369.0,26556.0
SULAWESI TENGAH,Ubi Jalar,1995,3242.0,21402.0
SULAWESI TENGAH,Ubi Jalar,1996,2575.0,16494.0
SULAWESI TENGAH,Ubi Jalar,1997,1293.0,15754.0
SULAWESI TENGAH,Ubi Jalar,1998,2408.0,18161.0
SULAWESI TENGAH,Ubi Jalar,1999,2759.0,20524.0
SULAWESI TENGAH,Ubi Jalar,2000,2370.0,18165.0
SULAWESI TENGAH,Ubi Jalar,2001,2987.0,23807.0
SULAWESI TENGAH,Ubi Jalar,2002,3374.0,28533.0
SULAWESI TENGAH,Ubi Jalar,2003,2693.0,24980.0
SULAWESI TENGAH,Ubi Jalar,2004,2882.0,27903.0
SULAWESI TENGAH,Ubi Jalar,2005,2510.0,23768.0
SULAWESI TENGAH,Ubi Jalar,2006,2771.0,26886.0
SULAWESI TENGAH,Ubi Jalar,2007,2996.0,29079.0
SULAWESI TENGAH,Ubi Jalar,2008,2616.0,27689.0
SULAWESI TENGAH,Ubi Jalar,2009,2815.0,29821.0
SULAWESI TENGAH,Ubi Jalar,2010,2462.0,26332.0
SULAWESI TENGAH,Ubi Jalar,2011,2306.0,25111.0
SULAWESI TENGAH,Ubi Jalar,2012,2516.0,26932.0
SULAWESI TENGAH,Ubi Jalar,2013,2001.0,21550.0
SULAWESI TENGAH,Ubi Jalar,2014,1832.0,20452.0
SULAWESI TENGAH,Ubi Jalar,2015,1533.0,16650.0
SULAWESI TENGGARA,Ubi Jalar,1993,2488.0,21115.0
SULAWESI TENGGARA,Ubi Jalar,1994,1955.0,14288.0
SULAWESI TENGGARA,Ubi Jalar,1995,1872.0,12947.0
SULAWESI TENGGARA,Ubi Jalar,1996,2194.0,16401.0
SULAWESI TENGGARA,Ubi Jalar,1997,904.0,13019.0
SULAWESI TENGGARA,Ubi Jalar,1998,1939.0,13794.0
SULAWESI TENGGARA,Ubi Jalar,1999,2795.0,20726.0
SULAWESI TENGGARA,Ubi Jalar,2000,2876.0,20942.0
SULAWESI TENGGARA,Ubi Jalar,2001,2738.0,19601.0
SULAWESI TENGGARA,Ubi Jalar,2002,2621.0,19532.0
SULAWESI TENGGARA,Ubi Jalar,2003,3189.0,22985.0
SULAWESI TENGGARA,Ubi Jalar,2004,3235.0,25695.0
SULAWESI TENGGARA,Ubi Jalar,2005,2993.0,24823.0
SULAWESI TENGGARA,Ubi Jalar,2006,3058.0,24432.0
SULAWESI TENGGARA,Ubi Jalar,2007,3357.0,27588.0
SULAWESI TENGGARA,Ubi Jalar,2008,3587.0,30892.0
SULAWESI TENGGARA,Ubi Jalar,2009,3183.0,25577.0
SULAWESI TENGGARA,Ubi Jalar,2010,3028.0,25304.0
SULAWESI TENGGARA,Ubi Jalar,2011,3254.0,26476.0
SULAWESI TENGGARA,Ubi Jalar,2012,3434.0,29411.0
SULAWESI TENGGARA,Ubi Jalar,2013,2882.0,24113.0
SULAWESI TENGGARA,Ubi Jalar,2014,2688.0,24914.0
SULAWESI TENGGARA,Ubi Jalar,2015,2525.0,25740.0
SULAWESI UTARA,Ubi Jalar,1993,3354.0,25699.0
SULAWESI UTARA,Ubi Jalar,1994,3273.0,24259.0
SULAWESI UTARA,Ubi Jalar,1995,3123.0,23216.0
SULAWESI UTARA,Ubi Jalar,1996,4085.0,35961.0
SULAWESI UTARA,Ubi Jalar,1997,4857.0,34154.0
SULAWESI UTARA,Ubi Jalar,1998,1630.0,14066.0
SULAWESI UTARA,Ubi Jalar,1999,1783.0,15377.0
SULAWESI UTARA,Ubi Jalar,2000,2715.0,23434.0
SULAWESI UTARA,Ubi Jalar,2001,2060.0,17952.0
SULAWESI UTARA,Ubi Jalar,2002,1725.0,14958.0
SULAWESI UTARA,Ubi Jalar,2003,2951.0,25579.0
SULAWESI UTARA,Ubi Jalar,2004,3740.0,32392.0
SULAWESI UTARA,Ubi Jalar,2005,4457.0,38671.0
SULAWESI UTARA,Ubi Jalar,2006,3755.0,37345.0
SULAWESI UTARA,Ubi Jalar,2007,3617.0,35475.0
SULAWESI UTARA,Ubi Jalar,2008,4277.0,42062.0
SULAWESI UTARA,Ubi Jalar,2009,5430.0,53121.0
SULAWESI UTARA,Ubi Jalar,2010,5298.0,51838.0
SULAWESI UTARA,Ubi Jalar,2011,4736.0,46266.0
SULAWESI UTARA,Ubi Jalar,2012,4216.0,41227.0
SULAWESI UTARA,Ubi Jalar,2013,4059.0,39800.0
SULAWESI UTARA,Ubi Jalar,2014,3945.0,39429.0
SULAWESI UTARA,Ubi Jalar,2015,2657.0,25705.0
SUMATERA BARAT,Ubi Jalar,1993,2376.0,23220.0
SUMATERA BARAT,Ubi Jalar,1994,3062.0,34355.0
SUMATERA BARAT,Ubi Jalar,1995,3315.0,33011.0
SUMATERA BARAT,Ubi Jalar,1996,3377.0,36003.0
SUMATERA BARAT,Ubi Jalar,1997,1454.0,33350.0
SUMATERA BARAT,Ubi Jalar,1998,3474.0,36172.0
SUMATERA BARAT,Ubi Jalar,1999,3776.0,37864.0
SUMATERA BARAT,Ubi Jalar,2000,3249.0,32875.0
SUMATERA BARAT,Ubi Jalar,2001,2881.0,30335.0
SUMATERA BARAT,Ubi Jalar,2002,3342.0,37558.0
SUMATERA BARAT,Ubi Jalar,2003,3866.0,44954.0
SUMATERA BARAT,Ubi Jalar,2004,4428.0,55484.0
SUMATERA BARAT,Ubi Jalar,2005,4266.0,50392.0
SUMATERA BARAT,Ubi Jalar,2006,4146.0,53758.0
SUMATERA BARAT,Ubi Jalar,2007,3769.0,53793.0
SUMATERA BARAT,Ubi Jalar,2008,4082.0,61817.0
SUMATERA BARAT,Ubi Jalar,2009,4153.0,77476.0
SUMATERA BARAT,Ubi Jalar,2010,4380.0,104302.0
SUMATERA BARAT,Ubi Jalar,2011,4348.0,98120.0
SUMATERA BARAT,Ubi Jalar,2012,4372.0,124881.0
SUMATERA BARAT,Ubi Jalar,2013,4530.0,134453.0
SUMATERA BARAT,Ubi Jalar,2014,5394.0,159865.0
SUMATERA BARAT,Ubi Jalar,2015,5127.0,160922.0
SUMATERA SELATAN,Ubi Jalar,1993,6460.0,58915.0
SUMATERA SELATAN,Ubi Jalar,1994,4765.0,29636.0
SUMATERA SELATAN,Ubi Jalar,1995,5309.0,34615.0
SUMATERA SELATAN,Ubi Jalar,1996,7070.0,52099.0
SUMATERA SELATAN,Ubi Jalar,1997,2564.0,47245.0
SUMATERA SELATAN,Ubi Jalar,1998,5854.0,43252.0
SUMATERA SELATAN,Ubi Jalar,1999,5258.0,36221.0
SUMATERA SELATAN,Ubi Jalar,2000,3785.0,26537.0
SUMATERA SELATAN,Ubi Jalar,2001,2347.0,14804.0
SUMATERA SELATAN,Ubi Jalar,2002,2469.0,16878.0
SUMATERA SELATAN,Ubi Jalar,2003,3112.0,20672.0
SUMATERA SELATAN,Ubi Jalar,2004,3522.0,22573.0
SUMATERA SELATAN,Ubi Jalar,2005,3739.0,24465.0
SUMATERA SELATAN,Ubi Jalar,2006,2950.0,20747.0
SUMATERA SELATAN,Ubi Jalar,2007,3033.0,21515.0
SUMATERA SELATAN,Ubi Jalar,2008,2829.0,19621.0
SUMATERA SELATAN,Ubi Jalar,2009,2973.0,20800.0
SUMATERA SELATAN,Ubi Jalar,2010,3268.0,22839.0
SUMATERA SELATAN,Ubi Jalar,2011,2620.0,18309.0
SUMATERA SELATAN,Ubi Jalar,2012,2475.0,17380.0
SUMATERA SELATAN,Ubi Jalar,2013,1922.0,15945.0
SUMATERA SELATAN,Ubi Jalar,2014,2112.0,24454.0
SUMATERA SELATAN,Ubi Jalar,2015,1459.0,16563.0
SUMATERA UTARA,Ubi Jalar,1993,16486.0,146465.0
SUMATERA UTARA,Ubi Jalar,1994,15682.0,139462.0
SUMATERA UTARA,Ubi Jalar,1995,13323.0,117336.0
SUMATERA UTARA,Ubi Jalar,1996,13438.0,118348.0
SUMATERA UTARA,Ubi Jalar,1997,12568.0,111156.0
SUMATERA UTARA,Ubi Jalar,1998,12015.0,106618.0
SUMATERA UTARA,Ubi Jalar,1999,14304.0,134642.0
SUMATERA UTARA,Ubi Jalar,2000,13631.0,126961.0
SUMATERA UTARA,Ubi Jalar,2001,12464.0,118183.0
SUMATERA UTARA,Ubi Jalar,2002,12405.0,118170.0
SUMATERA UTARA,Ubi Jalar,2003,14280.0,135661.0
SUMATERA UTARA,Ubi Jalar,2004,12227.0,117295.0
SUMATERA UTARA,Ubi Jalar,2005,12014.0,115728.0
SUMATERA UTARA,Ubi Jalar,2006,10630.0,102712.0
SUMATERA UTARA,Ubi Jalar,2007,12129.0,117641.0
SUMATERA UTARA,Ubi Jalar,2008,10316.0,114186.0
SUMATERA UTARA,Ubi Jalar,2009,12359.0,140138.0
SUMATERA UTARA,Ubi Jalar,2010,14874.0,179388.0
SUMATERA UTARA,Ubi Jalar,2011,15466.0,191104.0
SUMATERA UTARA,Ubi Jalar,2012,14595.0,186583.0
SUMATERA UTARA,Ubi Jalar,2013,9101.0,116671.0
SUMATERA UTARA,Ubi Jalar,2014,11130.0,146622.0
SUMATERA UTARA,Ubi Jalar,2015,8952.0,122362.0
ACEH,Ubi Kayu,1993,5904.0,73122.0
ACEH,Ubi Kayu,1994,5654.0,70288.0
ACEH,Ubi Kayu,1995,5690.0,69571.0
ACEH,Ubi Kayu,1996,4795.0,59782.0
ACEH,Ubi Kayu,1997,6532.0,81427.0
ACEH,Ubi Kayu,1998,5477.0,66543.0
ACEH,Ubi Kayu,1999,5503.0,67670.0
ACEH,Ubi Kayu,2000,5293.0,65208.0
ACEH,Ubi Kayu,2001,3605.0,44387.0
ACEH,Ubi Kayu,2002,4269.0,52126.0
ACEH,Ubi Kayu,2003,6098.0,75286.0
ACEH,Ubi Kayu,2004,5180.0,63867.0
ACEH,Ubi Kayu,2005,4316.0,53424.0
ACEH,Ubi Kayu,2006,3754.0,46504.0
ACEH,Ubi Kayu,2007,3351.0,41558.0
ACEH,Ubi Kayu,2008,3093.0,38403.0
ACEH,Ubi Kayu,2009,3910.0,49839.0
ACEH,Ubi Kayu,2010,3084.0,43810.0
ACEH,Ubi Kayu,2011,3085.0,39384.0
ACEH,Ubi Kayu,2012,2974.0,38257.0
ACEH,Ubi Kayu,2013,2725.0,34738.0
ACEH,Ubi Kayu,2014,2432.0,31621.0
ACEH,Ubi Kayu,2015,2226.0,29131.0
BALI,Ubi Kayu,1993,18166.0,240045.0
BALI,Ubi Kayu,1994,16451.0,173623.0
BALI,Ubi Kayu,1995,14935.0,159851.0
BALI,Ubi Kayu,1996,17948.0,211499.0
BALI,Ubi Kayu,1997,18956.0,221410.0
BALI,Ubi Kayu,1998,17910.0,209335.0
BALI,Ubi Kayu,1999,16712.0,181518.0
BALI,Ubi Kayu,2000,13651.0,159820.0
BALI,Ubi Kayu,2001,14086.0,160011.0
BALI,Ubi Kayu,2002,10395.0,125779.0
BALI,Ubi Kayu,2003,11317.0,137891.0
BALI,Ubi Kayu,2004,12100.0,142221.0
BALI,Ubi Kayu,2005,12293.0,155808.0
BALI,Ubi Kayu,2006,12435.0,159058.0
BALI,Ubi Kayu,2007,12417.0,174189.0
BALI,Ubi Kayu,2008,11599.0,169761.0
BALI,Ubi Kayu,2009,11088.0,171456.0
BALI,Ubi Kayu,2010,10809.0,163746.0
BALI,Ubi Kayu,2011,10683.0,166291.0
BALI,Ubi Kayu,2012,9346.0,147201.0
BALI,Ubi Kayu,2013,9085.0,156953.0
BALI,Ubi Kayu,2014,8006.0,131887.0
BALI,Ubi Kayu,2015,8009.0,86070.0
BANTEN,Ubi Kayu,1993,0.0,0.0
BANTEN,Ubi Kayu,1994,0.0,0.0
BANTEN,Ubi Kayu,1995,0.0,0.0
BANTEN,Ubi Kayu,1996,0.0,0.0
BANTEN,Ubi Kayu,1997,0.0,0.0
BANTEN,Ubi Kayu,1998,0.0,0.0
BANTEN,Ubi Kayu,1999,0.0,0.0
BANTEN,Ubi Kayu,2000,0.0,0.0
BANTEN,Ubi Kayu,2001,13608.0,179475.0
BANTEN,Ubi Kayu,2002,10544.0,137975.0
BANTEN,Ubi Kayu,2003,11321.0,155776.0
BANTEN,Ubi Kayu,2004,11950.0,163969.0
BANTEN,Ubi Kayu,2005,10435.0,144110.0
BANTEN,Ubi Kayu,2006,10266.0,143561.0
BANTEN,Ubi Kayu,2007,8319.0,117550.0
BANTEN,Ubi Kayu,2008,8271.0,115591.0
BANTEN,Ubi Kayu,2009,7407.0,105621.0
BANTEN,Ubi Kayu,2010,8237.0,118979.0
BANTEN,Ubi Kayu,2011,7374.0,107052.0
BANTEN,Ubi Kayu,2012,5677.0,82796.0
BANTEN,Ubi Kayu,2013,6391.0,97847.0
BANTEN,Ubi Kayu,2014,5679.0,85943.0
BANTEN,Ubi Kayu,2015,4176.0,74163.0
BENGKULU,Ubi Kayu,1993,8760.0,85987.0
BENGKULU,Ubi Kayu,1994,6923.0,74960.0
BENGKULU,Ubi Kayu,1995,8095.0,90774.0
BENGKULU,Ubi Kayu,1996,9217.0,105587.0
BENGKULU,Ubi Kayu,1997,8791.0,99854.0
BENGKULU,Ubi Kayu,1998,11051.0,124064.0
BENGKULU,Ubi Kayu,1999,8550.0,95420.0
BENGKULU,Ubi Kayu,2000,8249.0,92643.0
BENGKULU,Ubi Kayu,2001,6459.0,73566.0
BENGKULU,Ubi Kayu,2002,7186.0,81390.0
BENGKULU,Ubi Kayu,2003,7194.0,82945.0
BENGKULU,Ubi Kayu,2004,5118.0,59659.0
BENGKULU,Ubi Kayu,2005,6856.0,79934.0
BENGKULU,Ubi Kayu,2006,9761.0,113488.0
BENGKULU,Ubi Kayu,2007,6614.0,76924.0
BENGKULU,Ubi Kayu,2008,4231.0,49478.0
BENGKULU,Ubi Kayu,2009,3199.0,37311.0
BENGKULU,Ubi Kayu,2010,3714.0,43847.0
BENGKULU,Ubi Kayu,2011,4047.0,47735.0
BENGKULU,Ubi Kayu,2012,4571.0,57618.0
BENGKULU,Ubi Kayu,2013,4861.0,62193.0
BENGKULU,Ubi Kayu,2014,4496.0,78853.0
BENGKULU,Ubi Kayu,2015,3573.0,80309.0
DI YOGYAKARTA,Ubi Kayu,1993,59146.0,709060.0
DI YOGYAKARTA,Ubi Kayu,1994,59751.0,586655.0
DI YOGYAKARTA,Ubi Kayu,1995,58446.0,584860.0
DI YOGYAKARTA,Ubi Kayu,1996,58430.0,695488.0
DI YOGYAKARTA,Ubi Kayu,1997,58016.0,692120.0
DI YOGYAKARTA,Ubi Kayu,1998,53597.0,648638.0
DI YOGYAKARTA,Ubi Kayu,1999,60036.0,719123.0
DI YOGYAKARTA,Ubi Kayu,2000,55901.0,701314.0
DI YOGYAKARTA,Ubi Kayu,2001,58221.0,736316.0
DI YOGYAKARTA,Ubi Kayu,2002,59182.0,750205.0
DI YOGYAKARTA,Ubi Kayu,2003,59270.0,764409.0
DI YOGYAKARTA,Ubi Kayu,2004,59521.0,817398.0
DI YOGYAKARTA,Ubi Kayu,2005,60695.0,920909.0
DI YOGYAKARTA,Ubi Kayu,2006,60926.0,1016270.0
DI YOGYAKARTA,Ubi Kayu,2007,61237.0,976610.0
DI YOGYAKARTA,Ubi Kayu,2008,62543.0,892907.0
DI YOGYAKARTA,Ubi Kayu,2009,63275.0,1047684.0
DI YOGYAKARTA,Ubi Kayu,2010,62563.0,1114665.0
DI YOGYAKARTA,Ubi Kayu,2011,62414.0,867596.0
DI YOGYAKARTA,Ubi Kayu,2012,61815.0,866357.0
DI YOGYAKARTA,Ubi Kayu,2013,58777.0,1013565.0
DI YOGYAKARTA,Ubi Kayu,2014,56120.0,884931.0
DI YOGYAKARTA,Ubi Kayu,2015,55626.0,873362.0
DKI JAKARTA,Ubi Kayu,1993,76.0,879.0
DKI JAKARTA,Ubi Kayu,1994,70.0,806.0
DKI JAKARTA,Ubi Kayu,1995,43.0,494.0
DKI JAKARTA,Ubi Kayu,1996,55.0,650.0
DKI JAKARTA,Ubi Kayu,1997,65.0,735.0
DKI JAKARTA,Ubi Kayu,1998,75.0,885.0
DKI JAKARTA,Ubi Kayu,1999,99.0,1211.0
DKI JAKARTA,Ubi Kayu,2000,142.0,1678.0
DKI JAKARTA,Ubi Kayu,2001,74.0,883.0
DKI JAKARTA,Ubi Kayu,2002,90.0,1062.0
DKI JAKARTA,Ubi Kayu,2003,81.0,949.0
DKI JAKARTA,Ubi Kayu,2004,69.0,815.0
DKI JAKARTA,Ubi Kayu,2005,68.0,791.0
DKI JAKARTA,Ubi Kayu,2006,70.0,804.0
DKI JAKARTA,Ubi Kayu,2007,54.0,628.0
DKI JAKARTA,Ubi Kayu,2008,39.0,454.0
DKI JAKARTA,Ubi Kayu,2009,26.0,305.0
DKI JAKARTA,Ubi Kayu,2010,25.0,290.0
DKI JAKARTA,Ubi Kayu,2011,15.0,176.0
DKI JAKARTA,Ubi Kayu,2012,4.0,47.0
DKI JAKARTA,Ubi Kayu,2013,0.0,0.0
DKI JAKARTA,Ubi Kayu,2014,0.0,0.0
DKI JAKARTA,Ubi Kayu,2015,0.0,0.0
GORONTALO,Ubi Kayu,1993,0.0,0.0
GORONTALO,Ubi Kayu,1994,0.0,0.0
GORONTALO,Ubi Kayu,1995,0.0,0.0
GORONTALO,Ubi Kayu,1996,0.0,0.0
GORONTALO,Ubi Kayu,1997,0.0,0.0
GORONTALO,Ubi Kayu,1998,0.0,0.0
GORONTALO,Ubi Kayu,1999,0.0,0.0
GORONTALO,Ubi Kayu,2000,0.0,0.0
GORONTALO,Ubi Kayu,2001,1185.0,12195.0
GORONTALO,Ubi Kayu,2002,929.0,9755.0
GORONTALO,Ubi Kayu,2003,796.0,9436.0
GORONTALO,Ubi Kayu,2004,1260.0,14507.0
GORONTALO,Ubi Kayu,2005,1048.0,12211.0
GORONTALO,Ubi Kayu,2006,827.0,9410.0
GORONTALO,Ubi Kayu,2007,647.0,7432.0
GORONTALO,Ubi Kayu,2008,771.0,9215.0
GORONTALO,Ubi Kayu,2009,601.0,7117.0
GORONTALO,Ubi Kayu,2010,512.0,6171.0
GORONTALO,Ubi Kayu,2011,474.0,5910.0
GORONTALO,Ubi Kayu,2012,307.0,3776.0
GORONTALO,Ubi Kayu,2013,364.0,4537.0
GORONTALO,Ubi Kayu,2014,302.0,3987.0
GORONTALO,Ubi Kayu,2015,197.0,2653.0
INDONESIA,Ubi Kayu,1993,1388700.0,17215475.0
INDONESIA,Ubi Kayu,1994,1337478.0,15654914.0
INDONESIA,Ubi Kayu,1995,1305265.0,15365837.0
INDONESIA,Ubi Kayu,1996,1401508.0,16948674.0
