Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Luas Panen;Prediksi Produksi
JAWA BARAT;Ubi Kayu;2012;100159;2131123;0;Rendah;33985,47436;1692192,635
JAWA BARAT;Ubi Kayu;2013;95505;2138532;0;Rendah;33812,12493;1611220,411
JAWA BARAT;Ubi Kayu;2014;93921;2250024;0;Rendah;33638,7755;1583661,321
JAWA BARAT;Ubi Kayu;2015;85288;2000224;0;Rendah;33465,42606;1433460,803
JAWA TENGAH;Ubi Kayu;1993;265577;3391215;1;Tinggi;37279,1136;4570203,674
JAWA TENGAH;Ubi Kayu;1994;255413;3231853;1;Tinggi;37105,76416;4393366,182
JAWA TENGAH;Ubi Kayu;1995;262523;3292583;1;Tinggi;36932,41473;4517068,914
JAWA TENGAH;Ubi Kayu;1996;250841;3344715;1;Tinggi;36759,0653;4313820,628
JAWA TENGAH;Ubi Kayu;1997;237528;3181205;1;Tinggi;36585,71586;4082195,527
JAWA TENGAH;Ubi Kayu;1998;230901;3123922;1;Tinggi;36412,36643;3966896,23
JAWA TENGAH;Ubi Kayu;1999;244310;3279988;1;Tinggi;36239,017;4200191,579
JAWA TENGAH;Ubi Kayu;2000;226854;3091874;1;Tinggi;36065,66756;3896484,844
JAWA TENGAH;Ubi Kayu;2001;224386;3234916;1;Tinggi;35892,31813;3853545,555
JAWA TENGAH;Ubi Kayu;2002;227605;3097777;1;Tinggi;35718,9687;3909551,054
JAWA TENGAH;Ubi Kayu;2003;215374;3469795;1;Tinggi;35545,61926;3696751,038
JAWA TENGAH;Ubi Kayu;2004;226192;3663236;1;Tinggi;35372,26983;3884967,093
JAWA TENGAH;Ubi Kayu;2005;210983;3478970;1;Tinggi;35198,9204;3620354,597
JAWA TENGAH;Ubi Kayu;2006;211917;3553820;1;Tinggi;35025,57096;3636604,717
JAWA TENGAH;Ubi Kayu;2007;198714;3410469;1;Tinggi;34852,22153;3406893,441
JAWA TENGAH;Ubi Kayu;2008;191053;3325099;1;Tinggi;34678,8721;3273604,183
JAWA TENGAH;Ubi Kayu;2009;190851;3676809;1;Tinggi;34505,52266;3270089,703
JAWA TENGAH;Ubi Kayu;2010;188080;3876242;1;Tinggi;34332,17323;3221878,694
JAWA TENGAH;Ubi Kayu;2011;173195;3501458;1;Tinggi;34158,8238;2962903,285
JAWA TENGAH;Ubi Kayu;2012;176849;3848462;1;Tinggi;33985,47436;3026477,094
JAWA TENGAH;Ubi Kayu;2013;161783;4089635;1;Tinggi;33812,12493;2764352,571
JAWA TENGAH;Ubi Kayu;2014;153201;3977810;1;Tinggi;33638,7755;2615039,372
JAWA TENGAH;Ubi Kayu;2015;150874;3571594;1;Tinggi;33465,42606;2574553,26
JAWA TIMUR;Ubi Kayu;1993;294340;3625712;1;Tinggi;37279,1136;5070634,289
JAWA TIMUR;Ubi Kayu;1994;298149;3717398;1;Tinggi;37105,76416;5136904,853
JAWA TIMUR;Ubi Kayu;1995;266853;3381948;1;Tinggi;36932,41473;4592404,052
JAWA TIMUR;Ubi Kayu;1996;263799;3546260;1;Tinggi;36759,0653;4539269,292
JAWA TIMUR;Ubi Kayu;1997;263397;3536124;1;Tinggi;36585,71586;4532275,129
JAWA TIMUR;Ubi Kayu;1998;237665;3190949;1;Tinggi;36412,36643;4084579,11
JAWA TIMUR;Ubi Kayu;1999;250133;3329430;1;Tinggi;36239,017;4301502,55
JAWA TIMUR;Ubi Kayu;2000;248988;3622445;1;Tinggi;36065,66756;4281581,365
JAWA TIMUR;Ubi Kayu;2001;257111;4016330;1;Tinggi;35892,31813;4422908,691
JAWA TIMUR;Ubi Kayu;2002;248162;3919854;1;Tinggi;35718,9687;4267210,274
JAWA TIMUR;Ubi Kayu;2003;240493;3786882;1;Tinggi;35545,61926;4133781,828
